time,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,wind_speed_10m,shortwave_radiation,mesto
2026-02-12T10:00,7.5,88,956.6,100,8.3,200.0,Praha
2026-02-12T11:00,7.9,86,956.4,100,9.0,130.0,Praha
2026-02-12T12:00,9.2,78,955.9,47,9.0,96.0,Praha
2026-02-12T13:00,10.9,70,955.3,49,9.1,302.0,Praha
2026-02-12T14:00,11.9,63,955.4,88,12.8,304.0,Praha
2026-02-12T15:00,9.4,82,955.9,100,9.1,84.0,Praha
2026-02-12T16:00,8.3,88,956.2,100,11.4,14.0,Praha
2026-02-13T07:00,5.6,92,964.6,34,19.7,13.0,Praha
2026-02-13T08:00,6.2,89,965.1,19,19.5,99.0,Praha
2026-02-13T09:00,7.2,84,965.4,22,15.8,203.0,Praha
2026-02-13T10:00,8.3,76,965.8,98,22.6,264.0,Praha
2026-02-13T11:00,8.1,76,966.3,100,24.2,281.0,Praha
2026-02-13T12:00,6.4,90,966.6,100,21.2,216.0,Praha
2026-02-13T13:00,6.8,88,966.8,100,17.2,114.0,Praha
2026-02-13T14:00,7.2,86,966.9,95,11.7,108.0,Praha
2026-02-13T15:00,7.6,82,967.1,17,10.7,109.0,Praha
2026-02-13T16:00,6.4,83,967.6,52,9.1,55.0,Praha
2026-02-13T17:00,4.9,90,968.1,39,7.3,1.0,Praha
2026-02-14T07:00,0.8,97,975.1,100,10.9,12.0,Praha
2026-02-14T08:00,1.0,92,975.8,100,12.8,71.0,Praha
2026-02-14T09:00,1.5,87,976.5,100,14.2,121.0,Praha
2026-02-14T10:00,1.8,82,977.2,100,13.9,123.0,Praha
2026-02-14T11:00,2.3,77,977.9,100,14.3,129.0,Praha
2026-02-14T12:00,2.9,74,978.4,100,12.6,136.0,Praha
2026-02-14T13:00,2.7,74,978.9,100,13.2,85.0,Praha
2026-02-14T14:00,2.0,75,979.6,100,14.9,67.0,Praha
2026-02-14T15:00,1.4,76,980.3,100,16.0,42.0,Praha
2026-02-14T16:00,0.8,79,981.4,100,14.0,18.0,Praha
2026-02-14T17:00,0.3,81,982.9,100,14.4,1.0,Praha
2026-02-15T07:00,-2.0,77,992.0,100,9.3,7.0,Praha
2026-02-15T08:00,-1.6,74,991.9,100,11.8,53.0,Praha
2026-02-15T09:00,-1.5,72,991.9,100,11.5,66.0,Praha
2026-02-15T10:00,-1.2,63,991.6,100,12.1,124.0,Praha
2026-02-15T11:00,-0.9,58,991.3,48,10.0,230.0,Praha
2026-02-15T12:00,-1.2,59,991.3,100,8.5,346.0,Praha
2026-02-15T13:00,-0.9,56,990.7,96,8.3,231.0,Praha
2026-02-15T14:00,-1.0,57,990.1,89,7.0,210.0,Praha
2026-02-15T15:00,-1.4,59,989.5,83,5.5,153.0,Praha
2026-02-15T16:00,-2.2,64,988.8,75,3.2,63.0,Praha
2026-02-15T17:00,-2.8,70,988.0,77,3.3,2.0,Praha
2026-02-16T07:00,-4.6,81,973.9,100,9.0,7.0,Praha
2026-02-16T08:00,-4.2,80,973.3,100,8.1,61.0,Praha
2026-02-16T09:00,-2.9,76,973.2,100,5.1,105.0,Praha
2026-02-16T10:00,-1.6,75,972.6,100,5.2,122.0,Praha
2026-02-16T11:00,-0.8,75,971.8,100,3.6,102.0,Praha
2026-02-16T12:00,-1.3,82,971.8,100,5.7,133.0,Praha
2026-02-16T13:00,-0.8,81,971.4,100,1.5,113.0,Praha
2026-02-16T14:00,-0.6,80,971.0,100,3.1,100.0,Praha
2026-02-16T15:00,-0.2,82,970.7,73,2.2,99.0,Praha
2026-02-16T16:00,-0.2,83,970.2,64,2.8,51.0,Praha
2026-02-16T17:00,-1.9,86,969.8,59,2.9,3.0,Praha
2026-02-17T07:00,-0.2,92,974.7,100,9.5,22.0,Praha
2026-02-17T08:00,0.9,90,975.9,98,10.0,93.0,Praha
2026-02-17T09:00,1.7,88,977.0,73,9.8,188.0,Praha
2026-02-17T10:00,2.8,82,977.8,88,9.7,358.0,Praha
2026-02-17T11:00,3.3,79,978.4,54,11.1,397.0,Praha
2026-02-17T12:00,2.7,87,979.1,100,10.3,410.0,Praha
2026-02-17T13:00,2.8,87,979.2,79,5.2,233.0,Praha
2026-02-17T14:00,3.5,83,979.2,80,5.6,298.0,Praha
2026-02-17T15:00,2.3,89,979.6,96,7.1,147.0,Praha
2026-02-17T16:00,1.6,89,980.1,84,7.1,51.0,Praha
2026-02-17T17:00,1.0,92,980.5,39,11.0,3.0,Praha
2026-02-18T07:00,0.8,84,985.5,69,12.9,9.0,Praha
2026-02-18T08:00,1.0,82,985.6,51,11.6,87.0,Praha
2026-02-18T09:00,1.6,78,986.0,88,10.2,252.0,Praha
2026-02-18T10:00,1.9,77,986.1,93,10.4,244.0,Praha
2026-02-18T11:00,2.1,75,986.2,91,12.1,287.0,Praha
2026-02-18T12:00,3.5,72,986.0,70,11.7,260.0,Praha
2026-02-18T13:00,2.3,76,985.7,91,8.7,330.0,Praha
2026-02-18T14:00,2.2,78,985.7,56,5.6,194.0,Praha
2026-02-18T15:00,1.4,84,985.8,83,5.5,134.0,Praha
2026-02-18T16:00,0.2,87,985.8,90,3.2,51.0,Praha
2026-02-18T17:00,0.5,87,986.1,91,6.3,2.0,Praha
2026-02-19T07:00,-2.9,91,983.3,100,9.7,14.0,Praha
2026-02-19T08:00,-2.4,86,983.2,100,9.9,59.0,Praha
2026-02-19T09:00,-1.3,80,983.1,100,10.6,110.0,Praha
2026-02-19T10:00,0.0,75,983.0,100,10.9,189.0,Praha
2026-02-19T11:00,1.4,70,982.8,100,11.8,261.0,Praha
2026-02-19T12:00,1.6,68,982.6,98,13.2,269.0,Praha
2026-02-19T13:00,2.7,63,982.4,100,14.4,314.0,Praha
2026-02-19T14:00,2.9,62,982.3,45,13.0,307.0,Praha
2026-02-19T15:00,2.5,64,982.3,24,11.9,237.0,Praha
2026-02-19T16:00,0.9,70,982.5,100,11.2,94.0,Praha
2026-02-19T17:00,-0.2,71,983.2,100,13.5,5.0,Praha
2026-02-20T07:00,-4.3,85,995.5,100,6.2,21.0,Praha
2026-02-20T08:00,-3.5,79,996.6,94,4.8,91.0,Praha
2026-02-20T09:00,-2.0,63,997.5,84,8.4,266.0,Praha
2026-02-20T10:00,-0.8,56,998.2,98,7.6,393.0,Praha
2026-02-20T11:00,0.1,52,998.7,100,3.6,433.0,Praha
2026-02-20T12:00,-0.1,51,998.9,68,1.9,448.0,Praha
2026-02-20T13:00,0.8,50,998.7,0,2.1,441.0,Praha
2026-02-20T14:00,1.1,49,998.4,0,3.5,373.0,Praha
2026-02-20T15:00,0.9,50,998.2,4,4.9,248.0,Praha
2026-02-20T16:00,-0.3,60,997.6,0,4.8,103.0,Praha
2026-02-20T17:00,-1.6,64,997.8,0,6.0,6.0,Praha
2026-02-21T07:00,2.7,87,992.6,98,17.9,5.0,Praha
2026-02-21T08:00,3.9,83,992.6,100,18.5,60.0,Praha
2026-02-21T09:00,5.3,80,992.6,100,19.4,159.0,Praha
2026-02-21T10:00,5.9,80,992.7,99,18.8,139.0,Praha
2026-02-21T11:00,7.1,78,992.9,55,15.1,204.0,Praha
2026-02-21T12:00,8.6,65,993.0,70,21.9,300.0,Praha
2026-02-21T13:00,9.1,61,993.2,99,17.1,362.0,Praha
2026-02-21T14:00,8.4,67,993.2,46,11.5,195.0,Praha
2026-02-21T15:00,8.1,69,993.4,45,8.9,180.0,Praha
2026-02-21T16:00,6.9,73,993.6,38,9.3,83.0,Praha
2026-02-21T17:00,5.3,80,994.1,14,11.4,6.0,Praha
2026-02-22T07:00,7.0,93,992.7,100,16.7,11.0,Praha
2026-02-22T08:00,7.8,91,992.4,100,20.6,51.0,Praha
2026-02-22T09:00,8.8,88,992.4,100,19.7,93.0,Praha
2026-02-22T10:00,9.4,85,992.1,100,20.1,74.0,Praha
2026-02-22T11:00,10.1,82,991.8,100,19.8,116.0,Praha
2026-02-22T12:00,9.0,90,991.3,100,21.3,73.0,Praha
2026-02-22T13:00,9.1,90,990.9,100,20.8,69.0,Praha
2026-02-22T14:00,9.6,89,990.5,100,21.0,95.0,Praha
2026-02-22T15:00,9.9,87,989.8,100,20.5,47.0,Praha
2026-02-22T16:00,9.6,89,989.5,100,19.8,9.0,Praha
2026-02-22T17:00,9.4,90,989.2,100,21.2,1.0,Praha
2026-02-23T07:00,7.2,92,988.3,55,13.4,35.0,Praha
2026-02-23T08:00,8.6,89,988.5,3,16.4,138.0,Praha
2026-02-23T09:00,10.2,75,988.6,6,15.7,287.0,Praha
2026-02-23T10:00,11.3,63,988.5,4,18.2,411.0,Praha
2026-02-23T11:00,12.0,57,988.1,3,17.7,479.0,Praha
2026-02-23T12:00,12.1,56,987.5,19,14.1,490.0,Praha
2026-02-23T13:00,12.4,50,987.0,63,18.2,421.0,Praha
2026-02-23T14:00,11.5,57,986.6,80,19.7,295.0,Praha
2026-02-23T15:00,10.8,66,986.4,27,19.0,173.0,Praha
2026-02-23T16:00,9.8,70,986.3,42,18.7,103.0,Praha
2026-02-23T17:00,8.8,71,986.6,32,17.8,8.0,Praha
2026-02-24T07:00,4.9,89,990.7,5,11.9,43.0,Praha
2026-02-24T08:00,6.8,80,991.3,9,11.0,172.0,Praha
2026-02-24T09:00,8.1,71,991.7,14,13.7,304.0,Praha
2026-02-24T10:00,8.9,64,992.3,44,16.2,386.0,Praha
2026-02-24T11:00,9.3,61,992.9,100,15.5,376.0,Praha
2026-02-24T12:00,8.7,73,993.3,20,12.2,264.0,Praha
2026-02-24T13:00,9.2,67,993.5,30,11.7,367.0,Praha
2026-02-24T14:00,9.6,60,993.6,28,13.2,293.0,Praha
2026-02-24T15:00,9.4,61,994.2,23,12.4,192.0,Praha
2026-02-24T16:00,8.6,66,994.7,19,6.8,82.0,Praha
2026-02-24T17:00,6.8,74,995.2,96,5.7,10.0,Praha
2026-02-25T07:00,2.2,90,998.1,0,8.6,50.0,Praha
2026-02-25T08:00,4.2,87,998.3,38,6.2,185.0,Praha
2026-02-25T09:00,6.7,81,998.4,21,4.1,318.0,Praha
2026-02-25T10:00,8.9,74,998.3,66,3.8,426.0,Praha
2026-02-25T11:00,10.5,68,998.4,1,2.8,486.0,Praha
2026-02-25T12:00,10.6,68,998.1,13,2.7,502.0,Praha
2026-02-25T13:00,11.9,59,997.8,48,2.4,422.0,Praha
2026-02-25T14:00,12.3,55,997.7,27,2.9,345.0,Praha
2026-02-25T15:00,11.6,61,997.9,19,6.1,249.0,Praha
2026-02-25T16:00,9.9,72,998.2,8,7.8,113.0,Praha
2026-02-25T17:00,8.0,77,998.4,1,6.8,11.0,Praha
2026-02-26T07:00,1.8,93,1000.0,100,9.1,44.0,Praha
2026-02-26T08:00,3.9,88,1000.3,100,7.8,174.0,Praha
2026-02-26T09:00,5.7,82,1000.5,98,6.1,302.0,Praha
2026-02-26T10:00,7.6,77,1000.0,0,4.9,413.0,Praha
2026-02-26T11:00,9.4,71,999.6,4,4.5,502.0,Praha
2026-02-26T12:00,10.6,67,999.1,13,4.5,517.0,Praha
2026-02-26T13:00,11.8,63,998.4,100,4.7,474.0,Praha
2026-02-26T14:00,12.6,60,997.8,98,5.0,379.0,Praha
2026-02-26T15:00,12.7,61,997.4,96,5.2,257.0,Praha
2026-02-26T16:00,11.2,70,997.1,99,4.2,113.0,Praha
2026-02-26T17:00,9.8,75,997.1,97,5.8,11.0,Praha
2026-02-27T07:00,3.4,94,998.0,41,7.2,56.0,Praha
2026-02-27T08:00,5.2,91,998.4,52,4.9,180.0,Praha
2026-02-27T09:00,6.9,88,998.3,45,4.5,286.0,Praha
2026-02-27T10:00,9.1,82,997.9,23,2.7,393.0,Praha
2026-02-27T11:00,11.4,75,997.5,9,1.5,488.0,Praha
2026-02-27T12:00,12.4,70,997.1,4,2.2,510.0,Praha
2026-02-27T13:00,14.1,66,996.3,0,2.9,476.0,Praha
2026-02-27T14:00,15.2,64,995.5,0,4.1,392.0,Praha
2026-02-27T15:00,15.4,67,994.9,0,4.4,269.0,Praha
2026-02-27T16:00,13.6,76,994.3,0,5.5,126.0,Praha
2026-02-27T17:00,11.3,84,994.3,0,7.1,15.0,Praha
2026-02-28T07:00,2.8,94,996.1,0,6.2,65.0,Praha
2026-02-28T08:00,4.9,88,996.5,1,3.9,207.0,Praha
2026-02-28T09:00,6.7,82,996.5,0,4.2,340.0,Praha
2026-02-28T10:00,8.5,76,996.2,10,2.8,448.0,Praha
2026-02-28T11:00,10.2,72,995.9,0,1.5,514.0,Praha
2026-02-28T12:00,10.6,70,995.7,0,1.1,521.0,Praha
2026-02-28T13:00,11.8,69,995.2,0,0.4,485.0,Praha
2026-02-28T14:00,12.4,67,994.9,6,1.2,399.0,Praha
2026-02-28T15:00,12.6,67,994.5,0,1.7,275.0,Praha
2026-02-28T16:00,11.5,75,994.4,16,0.4,130.0,Praha
2026-02-28T17:00,9.4,78,994.5,0,0.7,16.0,Praha
2026-03-01T06:00,4.7,87,998.7,99,8.2,1.0,Praha
2026-03-01T07:00,5.2,86,999.2,100,7.4,50.0,Praha
2026-03-01T08:00,6.9,82,999.6,100,3.5,146.0,Praha
2026-03-01T09:00,7.7,80,1000.0,100,1.7,140.0,Praha
2026-03-01T10:00,8.4,77,1000.0,100,1.0,158.0,Praha
2026-03-01T11:00,8.9,74,1000.3,100,1.5,137.0,Praha
2026-03-01T12:00,7.4,81,1000.5,100,3.9,126.0,Praha
2026-03-01T13:00,7.8,81,1000.4,100,3.8,112.0,Praha
2026-03-01T14:00,7.8,83,1000.0,100,4.5,90.0,Praha
2026-03-01T15:00,7.3,90,999.8,100,6.6,47.0,Praha
2026-03-01T16:00,6.9,90,999.8,99,8.0,37.0,Praha
2026-03-01T17:00,6.2,89,1000.1,100,7.7,7.0,Praha
2026-03-02T06:00,-1.6,99,1000.8,100,5.3,1.0,Praha
2026-03-02T07:00,-1.0,96,1001.5,100,4.3,57.0,Praha
2026-03-02T08:00,0.1,96,1001.7,100,3.6,157.0,Praha
2026-03-02T09:00,2.4,90,1001.8,100,2.6,286.0,Praha
2026-03-02T10:00,4.8,84,1001.7,48,1.5,425.0,Praha
2026-03-02T11:00,6.6,79,1001.4,2,3.5,518.0,Praha
2026-03-02T12:00,6.2,78,1001.2,0,3.4,538.0,Praha
2026-03-02T13:00,7.5,74,1000.4,0,4.7,502.0,Praha
2026-03-02T14:00,7.7,71,1000.0,0,5.8,416.0,Praha
2026-03-02T15:00,7.1,73,999.6,0,5.9,290.0,Praha
2026-03-02T16:00,5.8,79,999.5,0,7.4,142.0,Praha
2026-03-02T17:00,4.3,82,999.6,0,7.7,21.0,Praha
2026-03-03T06:00,-2.3,98,1001.6,100,2.2,1.0,Praha
2026-03-03T07:00,-2.0,98,1001.9,100,4.6,38.0,Praha
2026-03-03T08:00,-0.4,96,1002.4,100,4.6,139.0,Praha
2026-03-03T09:00,2.0,89,1002.7,63,1.9,258.0,Praha
2026-03-03T10:00,4.7,81,1002.7,5,1.5,446.0,Praha
2026-03-03T11:00,6.9,73,1002.5,1,2.0,532.0,Praha
2026-03-03T12:00,8.1,70,1002.1,1,1.7,547.0,Praha
2026-03-03T13:00,9.6,63,1001.5,0,1.5,504.0,Praha
2026-03-03T14:00,10.2,59,1001.2,0,1.6,416.0,Praha
2026-03-03T15:00,9.9,59,1000.8,0,1.5,289.0,Praha
2026-03-03T16:00,8.4,71,1000.4,2,1.2,142.0,Praha
2026-03-03T17:00,6.3,72,1000.4,1,2.4,22.0,Praha
2026-03-04T06:00,-0.8,94,1000.9,100,6.6,2.0,Praha
2026-03-04T07:00,0.2,91,1001.1,99,8.0,72.0,Praha
2026-03-04T08:00,2.9,80,1001.6,91,5.2,211.0,Praha
2026-03-04T09:00,5.6,74,1002.0,74,2.0,342.0,Praha
2026-03-04T10:00,7.7,69,1001.9,88,1.7,456.0,Praha
2026-03-04T11:00,9.1,66,1001.9,85,1.1,513.0,Praha
2026-03-04T12:00,9.9,65,1001.3,31,1.2,506.0,Praha
2026-03-04T13:00,11.3,61,1000.9,0,1.2,491.0,Praha
2026-03-04T14:00,11.6,60,1000.5,0,2.5,417.0,Praha
2026-03-04T15:00,10.9,60,1000.2,0,3.9,291.0,Praha
2026-03-04T16:00,9.2,72,1000.0,0,1.0,146.0,Praha
2026-03-04T17:00,6.9,75,1000.1,0,0.4,24.0,Praha
2026-03-05T06:00,-1.1,100,1001.0,97,1.7,3.0,Praha
2026-03-05T07:00,-0.1,98,1001.3,99,2.2,80.0,Praha
2026-03-05T08:00,2.2,90,1001.5,20,0.7,213.0,Praha
2026-03-05T09:00,4.7,84,1001.8,9,1.9,361.0,Praha
2026-03-05T10:00,6.8,79,1001.6,0,3.4,488.0,Praha
2026-03-05T11:00,8.4,72,1001.3,0,3.7,554.0,Praha
2026-03-05T12:00,9.6,68,1000.5,0,4.0,567.0,Praha
2026-03-05T13:00,10.6,63,999.8,0,4.5,526.0,Praha
2026-03-05T14:00,10.8,60,999.2,0,5.0,436.0,Praha
2026-03-05T15:00,10.5,58,998.8,0,5.5,307.0,Praha
2026-03-05T16:00,9.1,66,998.4,0,5.6,156.0,Praha
2026-03-05T17:00,6.7,71,998.1,0,6.0,27.0,Praha
2026-03-06T06:00,-1.0,93,998.2,0,3.9,4.0,Praha
2026-03-06T07:00,0.2,85,998.7,0,4.0,94.0,Praha
2026-03-06T08:00,3.0,69,999.2,0,1.8,246.0,Praha
2026-03-06T09:00,5.8,61,999.6,0,2.9,386.0,Praha
2026-03-06T10:00,8.1,56,999.6,0,3.7,492.0,Praha
2026-03-06T11:00,9.8,52,999.5,0,4.9,555.0,Praha
2026-03-06T12:00,11.2,51,998.8,0,6.0,567.0,Praha
2026-03-06T13:00,12.2,51,998.3,0,6.9,525.0,Praha
2026-03-06T14:00,12.7,53,997.9,1,7.5,436.0,Praha
2026-03-06T15:00,12.6,58,997.5,0,7.6,307.0,Praha
2026-03-06T16:00,11.3,66,997.3,0,8.2,157.0,Praha
2026-03-06T17:00,9.4,73,997.6,0,8.6,29.0,Praha
2026-03-07T06:00,0.6,90,999.3,0,5.0,5.0,Praha
2026-03-07T07:00,2.2,84,999.8,0,5.6,96.0,Praha
2026-03-07T08:00,5.1,76,1000.1,0,3.9,246.0,Praha
2026-03-07T09:00,7.8,69,1000.2,0,3.3,387.0,Praha
2026-03-07T10:00,9.9,64,1000.1,3,2.9,494.0,Praha
2026-03-07T11:00,11.3,61,1000.0,3,3.3,557.0,Praha
2026-03-07T12:00,13.1,57,999.6,5,4.5,567.0,Praha
2026-03-07T13:00,14.1,55,999.2,8,7.2,524.0,Praha
2026-03-07T14:00,14.9,51,998.7,7,7.3,434.0,Praha
2026-03-07T15:00,14.9,51,998.2,9,6.5,307.0,Praha
2026-03-07T16:00,13.2,59,998.1,2,8.8,159.0,Praha
2026-03-07T17:00,11.0,65,998.4,0,10.6,31.0,Praha
2026-03-08T06:00,1.3,86,1000.3,100,4.6,5.0,Praha
2026-03-08T07:00,2.8,79,1001.1,100,5.0,88.0,Praha
2026-03-08T08:00,5.2,74,1001.6,100,2.7,221.0,Praha
2026-03-08T09:00,7.7,66,1001.9,100,3.8,342.0,Praha
2026-03-08T10:00,9.6,60,1001.9,100,5.5,415.0,Praha
2026-03-08T11:00,11.1,55,1001.7,100,6.6,458.0,Praha
2026-03-08T12:00,12.1,51,1001.0,100,7.7,457.0,Praha
2026-03-08T13:00,12.6,49,1000.5,100,8.1,366.0,Praha
2026-03-08T14:00,12.9,50,1000.3,100,8.3,317.0,Praha
2026-03-08T15:00,12.8,55,999.8,100,8.6,262.0,Praha
2026-03-08T16:00,11.6,60,999.5,100,8.8,123.0,Praha
2026-03-08T17:00,10.3,62,999.4,100,8.5,22.0,Praha
2026-03-09T06:00,2.8,81,997.7,99,7.2,7.0,Praha
2026-03-09T07:00,4.7,77,997.8,99,7.6,90.0,Praha
2026-03-09T08:00,7.4,72,998.1,100,6.4,214.0,Praha
2026-03-09T09:00,10.1,65,998.0,100,3.9,316.0,Praha
2026-03-09T10:00,12.0,60,997.5,100,3.8,378.0,Praha
2026-03-09T11:00,13.9,53,997.1,100,5.9,402.0,Praha
2026-03-09T12:00,15.0,46,996.2,100,5.9,420.0,Praha
2026-03-09T13:00,15.7,43,995.4,100,7.4,380.0,Praha
2026-03-09T14:00,15.7,44,995.0,100,9.2,309.0,Praha
2026-03-09T15:00,15.1,51,994.4,100,7.0,186.0,Praha
2026-03-09T16:00,13.9,58,994.1,100,6.3,98.0,Praha
2026-03-09T17:00,12.4,62,994.1,100,9.4,21.0,Praha
2026-03-10T06:00,4.8,78,993.4,100,11.3,7.0,Praha
2026-03-10T07:00,5.8,79,993.5,100,9.4,59.0,Praha
2026-03-10T08:00,7.5,73,993.9,99,9.8,191.0,Praha
2026-03-10T09:00,10.1,57,994.0,98,10.2,352.0,Praha
2026-03-10T10:00,11.9,58,993.9,100,8.5,439.0,Praha
2026-03-10T11:00,13.2,59,993.5,100,5.7,449.0,Praha
2026-03-10T12:00,14.4,55,993.1,100,7.0,471.0,Praha
2026-03-10T13:00,15.1,51,992.5,100,6.3,429.0,Praha
2026-03-10T14:00,15.5,46,992.0,63,4.2,356.0,Praha
2026-03-10T15:00,15.9,42,991.7,33,3.1,313.0,Praha
2026-03-10T16:00,14.8,57,991.4,99,1.9,162.0,Praha
2026-03-10T17:00,12.3,61,991.3,98,4.1,32.0,Praha
2026-03-11T06:00,4.6,83,992.8,8,8.2,10.0,Praha
2026-03-11T07:00,6.2,79,993.1,5,8.4,110.0,Praha
2026-03-11T08:00,9.0,71,993.3,16,5.8,247.0,Praha
2026-03-11T09:00,11.8,66,993.3,46,6.6,382.0,Praha
2026-03-11T10:00,13.7,63,992.8,5,6.1,429.0,Praha
2026-03-11T11:00,15.1,58,992.3,14,9.3,552.0,Praha
2026-03-11T12:00,14.8,58,992.0,8,9.9,554.0,Praha
2026-03-11T13:00,15.7,54,991.1,22,9.9,538.0,Praha
2026-03-11T14:00,15.9,52,990.2,100,10.1,388.0,Praha
2026-03-11T15:00,13.1,72,990.4,57,11.8,207.0,Praha
2026-03-11T16:00,13.3,65,990.0,14,9.0,143.0,Praha
2026-03-11T17:00,12.1,69,990.3,30,8.3,37.0,Praha
2026-03-12T06:00,7.5,95,993.9,100,8.0,2.0,Praha
2026-03-12T07:00,7.8,95,994.6,100,6.9,23.0,Praha
2026-03-12T08:00,8.6,94,995.4,100,4.5,59.0,Praha
2026-03-12T09:00,9.4,87,996.1,100,5.1,105.0,Praha
2026-03-12T10:00,9.6,86,996.3,99,6.1,162.0,Praha
2026-03-12T11:00,8.9,87,996.7,100,10.4,147.0,Praha
2026-03-12T12:00,8.7,88,997.2,100,5.2,158.0,Praha
2026-03-12T13:00,9.1,83,996.9,98,3.9,138.0,Praha
2026-03-12T14:00,10.2,75,996.5,28,1.8,293.0,Praha
2026-03-12T15:00,10.6,71,996.4,51,1.6,273.0,Praha
2026-03-12T16:00,10.2,72,996.0,26,2.3,146.0,Praha
2026-03-12T17:00,8.6,80,995.6,0,5.0,42.0,Praha
2026-03-13T06:00,2.8,90,991.3,0,12.6,14.0,Praha
2026-03-13T07:00,4.6,85,991.3,1,12.9,131.0,Praha
2026-03-13T08:00,6.9,78,991.2,0,9.7,288.0,Praha
2026-03-13T09:00,9.4,70,990.7,0,9.2,432.0,Praha
2026-03-13T10:00,11.9,58,989.5,0,10.3,541.0,Praha
2026-03-13T11:00,13.4,51,988.4,0,12.9,604.0,Praha
2026-03-13T12:00,14.1,51,987.3,0,13.5,615.0,Praha
2026-03-13T13:00,14.8,45,986.2,0,14.2,570.0,Praha
2026-03-13T14:00,15.1,41,985.3,0,14.5,481.0,Praha
2026-03-13T15:00,15.1,47,984.4,0,13.9,350.0,Praha
2026-03-13T16:00,14.8,53,983.3,0,9.4,192.0,Praha
2026-03-13T17:00,12.8,52,982.7,0,10.3,49.0,Praha
2026-03-14T06:00,4.8,83,975.5,100,4.4,14.0,Praha
2026-03-14T07:00,6.7,78,975.7,100,5.2,108.0,Praha
2026-03-14T08:00,8.6,74,975.6,100,5.5,207.0,Praha
2026-03-14T09:00,10.4,69,975.0,88,6.6,326.0,Praha
2026-03-14T10:00,12.4,63,974.5,100,6.0,489.0,Praha
2026-03-14T11:00,13.8,56,973.6,100,6.5,503.0,Praha
2026-03-14T12:00,14.6,48,973.2,100,11.9,442.0,Praha
2026-03-14T13:00,15.3,44,972.7,100,10.9,396.0,Praha
2026-03-14T14:00,15.7,42,972.5,99,9.1,300.0,Praha
2026-03-14T15:00,15.2,45,972.5,99,7.7,160.0,Praha
2026-03-14T16:00,14.4,52,972.8,80,6.2,177.0,Praha
2026-03-14T17:00,12.6,58,973.0,65,6.9,45.0,Praha
2026-03-15T06:00,6.1,85,984.7,100,6.3,4.0,Praha
2026-03-15T07:00,6.2,84,985.6,100,5.5,22.0,Praha
2026-03-15T08:00,6.3,83,986.5,100,6.1,45.0,Praha
2026-03-15T09:00,6.7,81,987.2,100,7.4,85.0,Praha
2026-03-15T10:00,7.3,77,987.7,100,6.8,166.0,Praha
2026-03-15T11:00,7.7,75,987.9,100,5.4,190.0,Praha
2026-03-15T12:00,7.5,76,988.7,100,4.3,153.0,Praha
2026-03-15T13:00,7.8,75,988.8,100,4.6,166.0,Praha
2026-03-15T14:00,7.8,75,988.9,100,4.9,107.0,Praha
2026-03-15T15:00,7.8,75,988.9,100,4.8,87.0,Praha
2026-03-15T16:00,7.8,75,989.0,100,4.2,60.0,Praha
2026-03-15T17:00,7.4,78,989.0,100,4.6,22.0,Praha
2026-03-16T06:00,4.8,83,988.5,90,12.7,11.0,Praha
2026-03-16T07:00,5.7,79,988.9,10,11.2,112.0,Praha
2026-03-16T08:00,7.2,66,988.9,50,14.0,304.0,Praha
2026-03-16T09:00,8.4,54,988.4,100,17.7,423.0,Praha
2026-03-16T10:00,9.1,48,988.1,9,17.3,445.0,Praha
2026-03-16T11:00,10.4,43,987.7,100,24.6,594.0,Praha
2026-03-16T12:00,7.6,61,988.9,97,23.3,155.0,Praha
2026-03-16T13:00,7.6,67,988.8,48,20.7,282.0,Praha
2026-03-16T14:00,8.5,60,988.5,49,19.2,377.0,Praha
2026-03-16T15:00,8.6,59,988.5,83,16.2,319.0,Praha
2026-03-16T16:00,6.7,75,989.1,52,12.1,130.0,Praha
2026-03-16T17:00,6.3,70,989.6,29,12.1,53.0,Praha
2026-03-17T06:00,1.0,90,996.8,31,5.4,22.0,Praha
2026-03-17T07:00,2.8,88,997.5,3,2.2,139.0,Praha
2026-03-17T08:00,4.7,80,997.9,0,0.4,299.0,Praha
2026-03-17T09:00,6.2,67,998.2,20,4.4,443.0,Praha
2026-03-17T10:00,7.2,57,997.9,17,7.1,510.0,Praha
2026-03-17T11:00,7.9,52,997.6,20,5.9,560.0,Praha
2026-03-17T12:00,8.0,58,997.6,24,3.2,593.0,Praha
2026-03-17T13:00,8.4,54,997.5,22,6.2,533.0,Praha
2026-03-17T14:00,8.5,52,997.3,19,7.1,461.0,Praha
2026-03-17T15:00,8.7,47,997.0,6,6.3,318.0,Praha
2026-03-17T16:00,8.6,44,996.7,16,5.6,185.0,Praha
2026-03-17T17:00,7.0,54,997.0,3,5.5,59.0,Praha
2026-03-18T06:00,0.7,85,1000.9,0,6.7,25.0,Praha
2026-03-18T07:00,2.5,81,1001.6,0,6.3,154.0,Praha
2026-03-18T08:00,4.8,72,1002.1,0,5.7,311.0,Praha
2026-03-18T09:00,7.3,65,1002.4,0,7.4,453.0,Praha
2026-03-18T10:00,9.8,60,1001.9,0,9.5,560.0,Praha
2026-03-18T11:00,11.6,55,1001.4,0,12.3,621.0,Praha
2026-03-18T12:00,12.5,54,1001.1,23,13.0,634.0,Praha
2026-03-18T13:00,13.4,49,1000.4,5,11.8,548.0,Praha
